"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1500000US150030002002","Block Group 2, Census Tract 2, Honolulu County, Hawaii","676","156","168","104","168","104","160","104","8","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","72","43","51","38","43","38","8","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","24","271","58","263","57","216","62","38","35","0","11","9","14","0","11","0","11","8","13","8","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","165","52","21","23","0","11","0","11","21","23","0","11","0","11","144","53","0","11","63","34","27","25","0","11","0","11","0","11","54","32","0","11",
"1500000US150030002003","Block Group 3, Census Tract 2, Honolulu County, Hawaii","962","188","107","53","107","53","79","49","28","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","151","61","151","61","123","48","0","11","0","11","28","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","353","105","319","101","287","93","16","24","0","11","16","19","0","11","0","11","34","26","10","15","0","11","0","11","8","12","0","11","0","11","16","19","0","11","351","93","41","39","10","16","0","11","31","27","0","11","0","11","310","82","0","11","162","70","47","38","0","11","0","11","0","11","101","53","0","11",
"1500000US150030002004","Block Group 4, Census Tract 2, Honolulu County, Hawaii","1696","306","405","121","405","121","369","118","5","9","0","11","31","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","268","115","249","111","209","103","31","28","0","11","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","27","676","137","630","149","592","140","20","22","0","11","18","25","0","11","0","11","20","21","0","11","0","11","8","12","0","11","0","11","0","11","12","17","26","31","347","86","50","46","10","15","0","11","40","44","0","11","0","11","285","77","0","11","179","57","32","29","7","10","0","11","0","11","67","48","12","18",
"1500000US150030002005","Block Group 5, Census Tract 2, Honolulu County, Hawaii","1374","331","297","191","282","190","150","82","111","164","0","11","21","33","0","11","0","11","15","23","0","11","0","11","0","11","15","23","0","11","0","11","0","11","256","104","227","99","177","90","15","21","0","11","35","39","0","11","0","11","27","27","27","27","0","11","0","11","0","11","0","11","0","11","2","5","637","163","567","143","448","135","73","55","0","11","46","44","0","11","0","11","34","32","13","19","0","11","0","11","9","14","0","11","0","11","12","20","36","53","184","75","113","65","12","18","0","11","101","64","0","11","0","11","71","39","0","11","36","34","25","26","0","11","0","11","0","11","10","16","0","11",
"1500000US150030003011","Block Group 1, Census Tract 3.01, Honolulu County, Hawaii","1001","235","216","122","190","119","148","115","26","31","0","11","16","33","0","11","0","11","17","19","17","19","0","11","0","11","0","11","0","11","0","11","9","14","90","52","70","48","29","25","6","9","0","11","24","24","11","18","0","11","11","16","0","11","0","11","0","11","0","11","0","11","11","16","9","15","430","129","348","122","276","123","61","52","9","16","2","4","0","11","0","11","72","35","72","35","0","11","0","11","0","11","0","11","0","11","0","11","10","17","265","82","23","25","10","15","1","2","12","19","0","11","0","11","242","80","0","11","104","60","62","35","9","14","0","11","0","11","67","44","0","11",
"1500000US150030003012","Block Group 2, Census Tract 3.01, Honolulu County, Hawaii","1945","275","205","88","205","88","159","81","46","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","223","120","212","118","168","115","33","28","0","11","11","18","0","11","0","11","11","19","0","11","0","11","0","11","0","11","0","11","11","19","0","11","990","168","904","167","735","162","152","68","0","11","0","11","17","26","0","11","76","47","28","33","0","11","0","11","13","20","16","25","0","11","19","21","10","16","527","131","104","59","20","30","0","11","84","51","0","11","0","11","423","118","7","11","171","74","102","60","19","30","0","11","0","11","124","70","0","11",
"1500000US150030003021","Block Group 1, Census Tract 3.02, Honolulu County, Hawaii","1194","285","226","141","216","144","216","144","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","0","11","0","11","0","11","10","15","0","11","210","89","205","86","143","75","62","53","0","11","0","11","0","11","0","11","5","10","0","11","0","11","5","10","0","11","0","11","0","11","0","11","436","133","428","127","362","101","57","63","0","11","9","14","0","11","0","11","8","14","8","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","322","80","42","37","0","11","0","11","42","37","0","11","0","11","280","78","0","11","222","75","10","17","28","33","0","11","0","11","20","20","0","11",
"1500000US150030003022","Block Group 2, Census Tract 3.02, Honolulu County, Hawaii","435","218","156","113","135","110","135","110","0","11","0","11","0","11","0","11","0","11","21","25","10","16","0","11","0","11","11","19","0","11","0","11","0","11","5","9","5","9","0","11","0","11","0","11","5","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","191","102","152","97","143","95","9","16","0","11","0","11","0","11","0","11","39","34","29","36","0","11","0","11","10","16","0","11","0","11","0","11","0","11","83","50","37","30","0","11","20","23","17","20","0","11","0","11","46","33","0","11","28","26","0","11","0","11","0","11","0","11","18","23","0","11",
"1500000US150030003023","Block Group 3, Census Tract 3.02, Honolulu County, Hawaii","1325","311","236","112","236","112","109","77","34","41","0","11","93","102","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","159","69","145","68","100","53","0","11","0","11","41","51","4","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","21","532","167","453","151","337","114","57","46","0","11","59","83","0","11","0","11","62","53","18","29","0","11","15","26","29","45","0","11","0","11","0","11","17","21","398","100","96","59","0","11","12","20","84","56","0","11","0","11","302","91","0","11","170","73","75","41","0","11","0","11","0","11","57","49","0","11",
"1500000US150030004011","Block Group 1, Census Tract 4.01, Honolulu County, Hawaii","2493","177","397","93","377","88","255","81","78","53","0","11","31","30","13","22","0","11","20","21","0","11","0","11","0","11","6","11","0","11","14","20","0","11","171","77","171","77","147","68","23","22","0","11","1","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1037","119","972","109","842","121","89","56","0","11","18","32","23","34","0","11","31","28","9","13","0","11","0","11","13","18","5","10","0","11","4","9","34","38","888","94","291","108","21","25","8","12","262","115","0","11","0","11","597","108","0","11","348","92","133","81","2","5","0","11","0","11","114","73","0","11",
"1500000US150030004021","Block Group 1, Census Tract 4.02, Honolulu County, Hawaii","2071","275","409","109","375","116","312","109","31","39","0","11","32","46","0","11","0","11","34","42","0","11","0","11","0","11","12","18","0","11","22","37","0","11","263","141","243","145","149","119","66","56","0","11","28","34","0","11","0","11","10","17","10","17","0","11","0","11","0","11","0","11","0","11","10","16","931","125","763","122","617","111","125","78","9","15","12","19","0","11","0","11","148","75","128","81","0","11","0","11","0","11","0","11","0","11","20","22","20","21","468","114","101","58","40","43","0","11","61","47","0","11","0","11","356","110","0","11","167","81","43","35","0","11","0","11","9","17","137","98","11","17",
"1500000US150030004022","Block Group 2, Census Tract 4.02, Honolulu County, Hawaii","1562","234","282","125","264","121","215","111","0","11","0","11","49","55","0","11","0","11","18","30","18","30","0","11","0","11","0","11","0","11","0","11","0","11","105","68","105","68","105","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","640","129","562","117","474","98","27","31","16","24","45","45","0","11","0","11","63","51","25","27","0","11","0","11","0","11","21","35","0","11","17","25","15","23","535","108","149","80","29","32","8","13","112","79","0","11","0","11","386","89","0","11","181","62","90","46","0","11","0","11","0","11","115","56","0","11",
"1500000US150030005001","Block Group 1, Census Tract 5, Honolulu County, Hawaii","816","221","168","81","159","80","104","57","55","58","0","11","0","11","0","11","0","11","9","15","9","15","0","11","0","11","0","11","0","11","0","11","0","11","121","90","121","90","111","79","10","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","324","141","315","139","265","132","50","53","0","11","0","11","0","11","0","11","9","14","0","11","0","11","9","14","0","11","0","11","0","11","0","11","0","11","203","81","48","47","0","11","0","11","48","47","0","11","0","11","155","76","0","11","97","67","36","44","0","11","0","11","0","11","22","24","0","11",
"1500000US150030005002","Block Group 2, Census Tract 5, Honolulu County, Hawaii","363","141","22","25","22","25","22","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","45","37","30","33","30","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","23","102","67","102","67","58","40","22","24","0","11","22","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","194","90","75","59","0","11","0","11","75","59","0","11","0","11","119","69","0","11","63","48","34","39","0","11","0","11","0","11","22","24","0","11",
"1500000US150030005003","Block Group 3, Census Tract 5, Honolulu County, Hawaii","987","272","146","82","146","82","66","49","49","47","0","11","0","11","31","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","172","115","124","76","69","58","36","35","0","11","19","29","0","11","0","11","48","55","19","29","0","11","0","11","29","46","0","11","0","11","0","11","416","129","319","108","222","96","62","57","11","18","24","28","0","11","0","11","83","53","33","30","11","17","0","11","12","18","18","23","0","11","9","15","14","21","253","101","12","19","12","19","0","11","0","11","0","11","0","11","241","98","0","11","165","87","23","25","0","11","0","11","0","11","53","46","0","11",
"1500000US150030005004","Block Group 4, Census Tract 5, Honolulu County, Hawaii","940","242","187","92","187","92","168","91","0","11","0","11","19","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","172","113","124","96","115","94","9","14","0","11","0","11","0","11","0","11","48","62","0","11","0","11","0","11","0","11","0","11","48","62","0","11","386","126","378","124","295","113","37","30","0","11","46","46","0","11","0","11","8","13","0","11","0","11","0","11","0","11","0","11","0","11","8","13","0","11","195","75","21","24","12","19","9","15","0","11","0","11","0","11","174","73","0","11","69","52","29","26","0","11","0","11","0","11","76","50","0","11",
"1500000US150030005005","Block Group 5, Census Tract 5, Honolulu County, Hawaii","547","207","111","88","111","88","75","69","0","11","0","11","36","56","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","49","48","49","48","49","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","239","109","194","102","151","78","43","48","0","11","0","11","0","11","0","11","30","26","30","26","0","11","0","11","0","11","0","11","0","11","0","11","15","24","148","75","43","37","0","11","0","11","43","37","0","11","0","11","105","63","0","11","61","53","21","24","0","11","0","11","0","11","23","18","0","11",
"1500000US150030006001","Block Group 1, Census Tract 6, Honolulu County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150030006002","Block Group 2, Census Tract 6, Honolulu County, Hawaii","1446","206","283","72","269","64","133","30","120","60","0","11","16","17","0","11","0","11","14","18","14","18","0","11","0","11","0","11","0","11","0","11","0","11","197","107","115","84","95","83","11","17","0","11","9","10","0","11","0","11","16","16","7","9","0","11","0","11","0","11","0","11","9","13","66","59","602","106","548","105","333","98","193","69","0","11","22","25","0","11","0","11","46","26","46","26","0","11","0","11","0","11","0","11","0","11","0","11","8","12","364","75","130","70","13","15","6","8","111","67","0","11","0","11","234","56","0","11","81","38","49","31","23","27","0","11","6","9","75","32","0","11",
